source_platform,app_id,country,review_id,review_title,review_text,rating,review_date,user_name,collected_at
Apple App Store,570060128,us,14070185353,250+ days,"I spent almost a year trying to speak Spanish with this app and even with multiple native speakers all I’ve gotten is made fun of. No matter what type of language you learn on here it’s wrong, save yourself the embarrassment and don’t even try this garbage",1,2026-05-16 01:40:28-07:00,Diehard Duolingo fan smh,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14069915892,It’s fire,Best language app ever made.,5,2026-05-15 23:41:44-07:00,Tristan G Chadwick,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14069912898,Doesn’t teach,"This could be good supplementally but it does not teach you the language.  It won’t explain grammar rules and you’ll come across little quirks in the language that it won’t explain well. 

Add onto that a game system that seems to set you up for failure and all you end up with is a pretty good exercise in frustration. 

This was made even worse when they updated the Japanese path recently but didn’t tell me what concertos got moved adding, so I just come across concepts and words that it expects me to know but I’ve never seen before. 

Also, recently they updated the energy system so if you are planning on doing this for free and want to just finish the daily quests it gives you, you now have to watch 3 times as many commercials.",3,2026-05-15 23:40:23-07:00,Sanctifiedrhythm,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14069835125,The stupid green bird with his little chess ai need to shut up,Die,3,2026-05-15 23:04:41-07:00,Nothing162,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14069783052,Reasoning for four versus five stars,"The Spanish isn’t always accurate. While I am not a native Spanish speaker and very white, both born adopted, and raised, my Bachelor of Arts degree is in Spanish. I feel confident that I could find at minimum five native speakers, who would agree with me.

I also feel that the content is very pro-military versus pro-people, and that’s absolutely absurd…

Please reevaluate what you’ll eventually be teaching my kid.

Thank you for understanding my concern regarding this matter.

—Zenith fae Gracyon.

01:239.",4,2026-05-15 22:40:18-07:00,Zenithfaeg,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14069721492,Chess,Chess,5,2026-05-15 22:11:18-07:00,Truejay2025,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14069720366,pretty gud,#fire,5,2026-05-15 22:10:44-07:00,salad fingerrrrrssss🔥🔥👽👽,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14069713332,Coffee!,This app is really good at teaching ke spanish and ive been first place for a year! Ik almost all spanish now!!,4,2026-05-15 22:07:26-07:00,ErionCoffeeBean,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14069703231,Hello? What??,"Hi, i’ve been doing my duolingo lessons, but then it uses my streak freezes, and im scared it will happen tomorrow. Im not sure if its just me or whats going on, but if theres a bug, i would like it to be fixed. I have a streak of 800 days and my goal is 1000. Today i got onto duoling and my streak was at zero, but i have been doing my lessons and im not sure if it is a bug in the system, but im deleting the app because that is not fair. Thank you.",4,2026-05-15 22:02:43-07:00,Violatedbyu,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14069700677,Getting Progressively Worse,"The new energy system is absolute cash grab garbage, and that factor is also getting worse. I have to watch ads to gain more energy, and that system doesn’t even work properly. I have a 2,000+ day streak, and am seriously considering deleting the app.",1,2026-05-15 22:01:29-07:00,pickNspadeNtow,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14069666076,Fun exercises. More  variety would be nice,"I’m enjoying using Duolingo to brush up on my French. I like the Max version so there are no ads and I can use the video calls feature  with their AI characters.
I would like a little more variety. For example, you can only do a video call with the ‘Lily’ character who whose persona is very monotone (like a goth teen(?)) . but it is very helpful practice",4,2026-05-15 21:45:09-07:00,Co to va,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14069654930,Amazing,Amazing so far. Makes it fun!,5,2026-05-15 21:39:57-07:00,dballerofsky,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14069653304,越更新越差,不推荐,1,2026-05-15 21:39:13-07:00,Izumi-Konata,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14069634513,Good stuff,Ngl this is good stuff to learn it helps a lot.,5,2026-05-15 21:30:31-07:00,Chess be good,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14069584698,Stranger things,"For the avatar I NEED you to make an El “update” make her hair (from season 5) her eyes her outfit and more 



If you don’t…



IM SUING YOUR COMPANY 



Cuz I’m a Karen😒




1️⃣1️⃣",1,2026-05-15 21:07:46-07:00,Grizzly Bear!,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14069568838,Please fix this or tell me what I did wrong,"I’m learning Russian it’s 10:56pm right know I just did a lesson and it just froze on me so I exited out of it, It didn’t save my streak it gave me the xp but it didn’t save my streak so I was down to 10 know so I did a other lesson i could get it fully done because I didn’t have enough xp but I did it and it didn’t give me an ad it just gave me a thing that said “join support family plan” so i exited out of it and It didn’t save my streak I have a 201 day streak and I have 0 xp so I can’t save it so Duolingo can you please help me fix this",5,2026-05-15 21:00:31-07:00,🎀 NOELLE 🎀,2026-05-20T03:14:33.977405+00:00
